id	dist_bin_0	dist_bin_1	dist_multi_0	dist_multi_1	dist_multi_2	dist_multi_3	dist_multi_4
5e0321e31641464cc856fb1cb4d3a1e2	1.0	0.0	1.0	0.0	0.0	0.0	0.0
d512f55468600d405ddfa65af5896bcf	0.0	1.0	0.0	0.6	0.0	0.4	0.0
20c09f82bacadea6fe5d8b7c45d974db	0.6	0.4	0.6	0.4	0.0	0.0	0.0
c9b48ff61a49fa71f210e7f153076a58	0.6	0.4	0.6	0.0	0.2	0.2	0.0
61d0a020e3726cb3894bc9857d1e5a6f	0.6	0.4	0.6	0.0	0.0	0.2	0.2
688082dde615c7fd6d91f77248c762d4	0.8	0.2	0.8	0.0	0.0	0.0	0.2
5ae3aff525b170dc91fa280ceb038e01	0.2	0.8	0.2	0.4	0.2	0.2	0.0
2526ef66e28122d5009e08e596a805d1	1.0	0.0	1.0	0.0	0.0	0.0	0.0
5f6c5f33d9b25596ded927eeb1f6ca31	0.0	1.0	0.0	0.2	0.4	0.2	0.2
92030294844efca928a8465c3bd0fa0f	0.0	1.0	0.0	0.0	0.0	0.0	1.0
d0c41b54d5a78fdaabaf184146488d1a	1.0	0.0	1.0	0.0	0.0	0.0	0.0
48742973124b59316cf2b54bc977be23	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1b2f1c1468625e31b77cc11a77309608	1.0	0.0	1.0	0.0	0.0	0.0	0.0
da6a551177d4088a6c136d316bcd7ffd	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2ad1f47b0c7c2f0052c7fc944b552425	0.6	0.4	0.6	0.0	0.0	0.0	0.4
940a8e60402f1ec321b6c3e0ad8dccc2	1.0	0.0	1.0	0.0	0.0	0.0	0.0
29195e06092f61d54de33df02e809d33	1.0	0.0	1.0	0.0	0.0	0.0	0.0
fee4580b7ee41394dd884f979396928e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0bfbe8b44652ace54e534ac9474726dd	0.4	0.6	0.4	0.2	0.2	0.0	0.2
89dbe5b975802b8f1bea8ed7fd8ed59c	0.2	0.8	0.2	0.4	0.0	0.4	0.0
1ac0fd2f6c1fa6b7ea6a0927ff74aa00	1.0	0.0	1.0	0.0	0.0	0.0	0.0
8a26684a8b55a232652c97d3d48f6043	0.2	0.8	0.2	0.0	0.0	0.2	0.6
11dff626f3526cb21077513b05e2606e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
a4a40efd0cd6dc2cd5d6a34c9787c416	1.0	0.0	1.0	0.0	0.0	0.0	0.0
fea0c919477b831e9d4ce6c7796e81d7	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1da3ee994903507507e33cd4a7fe30f0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
07eb5e33346d17f962ab8d4f3a50e6cf	1.0	0.0	1.0	0.0	0.0	0.0	0.0
12b9cbd8c4050da307bb8a4d233e28f2	1.0	0.0	1.0	0.0	0.0	0.0	0.0
cd5b3e55664d7ad46ce470069b6d5d91	0.8	0.2	0.8	0.0	0.2	0.0	0.0
be5c0f7435c84f125423bd5ffe15b811	0.0	1.0	0.0	0.0	0.2	0.4	0.4
1897c53c08c99c8acbed4c29a92a7edf	0.0	1.0	0.0	0.0	0.0	0.0	1.0
5a16cb3f6659140cbf0052664e6e1586	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2fc7c517eb34dd129e12dc6696696f85	0.0	1.0	0.0	0.0	0.2	0.0	0.8
a56eec41428de2c2b7395bbd1849f4dc	1.0	0.0	1.0	0.0	0.0	0.0	0.0
055d0546f8d2b7763e83cf2e35e91649	0.4	0.6	0.4	0.0	0.0	0.0	0.6
64872cf44543300808eedf94636a760b	1.0	0.0	1.0	0.0	0.0	0.0	0.0
027cfa657f6f144d24e878331867a703	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2588242371d45178a94a2c0066000a06	1.0	0.0	1.0	0.0	0.0	0.0	0.0
3a94a67797fcc8a6670ac0b2c6c416e6	1.0	0.0	1.0	0.0	0.0	0.0	0.0
312a58a73315a6afd505cccc2859f3d4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
e7e61fe04a5a6e922b0c35a8aca0b85b	0.0	1.0	0.0	0.0	0.0	0.0	1.0
cac3708d2e14fb32da4f808c4c88d06a	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2129f486113f3ee491c60d4381e4ea91	1.0	0.0	1.0	0.0	0.0	0.0	0.0
6ba6e38929267b43d66d056cecd6b405	1.0	0.0	1.0	0.0	0.0	0.0	0.0
522eac9c71943f0b2fe6a1369db64b91	0.0	1.0	0.0	0.0	0.2	0.2	0.6
997428d847eaf43865519fe54f0d1e05	1.0	0.0	1.0	0.0	0.0	0.0	0.0
399a2d163e4238fefff12670f891ee12	1.0	0.0	1.0	0.0	0.0	0.0	0.0
26e9d3d5a2d321f57f0d999f2af50102	0.0	1.0	0.0	0.0	0.4	0.4	0.2
b7536c0678540bbd82472b6d90f7a2ea	0.0	1.0	0.0	0.2	0.8	0.0	0.0
0a9505fd96c8fe399b2b270e86474e89	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b9166f86dce8638231787bae90c10f75	1.0	0.0	1.0	0.0	0.0	0.0	0.0
12aa90aff44ed805d4d4fc85ea047b83	1.0	0.0	1.0	0.0	0.0	0.0	0.0
5741a6c7eea74a3b670c692d0f5530f3	0.8	0.2	0.8	0.2	0.0	0.0	0.0
5641391e5ca077d83da813c0307e9e2a	0.8	0.2	0.8	0.2	0.0	0.0	0.0
81add8ca5e4ac435a71cdad4d4ced0b1	1.0	0.0	1.0	0.0	0.0	0.0	0.0
dbeb9d278e203933d43173b1c6abd017	0.4	0.6	0.4	0.2	0.0	0.0	0.4
11b580340946d4d470997c6089437c92	1.0	0.0	1.0	0.0	0.0	0.0	0.0
4a883f3a2fc3472f3bd2fb34d8846875	0.0	1.0	0.0	0.0	0.2	0.6	0.2
6a16b4231d56186b3d2bec4b4c3cefca	1.0	0.0	1.0	0.0	0.0	0.0	0.0
bba182f67fc99ea62777f417746b4efc	1.0	0.0	1.0	0.0	0.0	0.0	0.0
740ae8085dcac1c7304a0869add3f8dc	1.0	0.0	1.0	0.0	0.0	0.0	0.0
faa976b5483103db95cba0ea62a7284d	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f111826dac63e9874cc0452a8e5b15fa	1.0	0.0	1.0	0.0	0.0	0.0	0.0
56c25ff7568a801fbd51b97541273e21	1.0	0.0	1.0	0.0	0.0	0.0	0.0
92b52576b0c0eaaeae90258a8d1b6659	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b2dab83683c2c787f2a6d97402652349	1.0	0.0	1.0	0.0	0.0	0.0	0.0
9504bc452a0b485f00f00a160065dd52	1.0	0.0	1.0	0.0	0.0	0.0	0.0
677fbcb68a977250b0a62f782e20a5e9	0.0	1.0	0.0	0.0	0.0	0.2	0.8
2cb7e5e0a0aaa69c12db98e261baa3d4	0.2	0.8	0.2	0.0	0.8	0.0	0.0
8a8e757c864b071ae0982ad69bcab7d2	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0ee1056524c0271ce28fb15bbc37b797	0.6	0.4	0.6	0.4	0.0	0.0	0.0
c42240081f6f8e33e3779ea832b21025	1.0	0.0	1.0	0.0	0.0	0.0	0.0
04c1e0e6b7301db113fba9d95224da37	0.0	1.0	0.0	0.2	0.6	0.2	0.0
bdcf7906897e8c022a7bd5b0e9630851	0.75	0.25	0.75	0.0	0.0	0.25	0.0
0736443d7222dfac7668ec529abd346f	0.2	0.8	0.2	0.0	0.2	0.2	0.4
ca49b92103febbb31fe8f2eab8c60521	0.4	0.6	0.4	0.4	0.0	0.2	0.0
2ff410f9e736a984780f9a2a6f8ebbae	1.0	0.0	1.0	0.0	0.0	0.0	0.0
994189f3db30f5faed668d9243b32381	0.0	1.0	0.0	0.0	0.0	0.0	1.0
a3ffdee32f68b4e41a701f4916d3bfe1	1.0	0.0	1.0	0.0	0.0	0.0	0.0
04d2f55eb497906d567a3afddd789ca4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
22cf66d3b34524ac502cb74df43d8057	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b757d0e53aae4e95671daf8ef6536aad	1.0	0.0	1.0	0.0	0.0	0.0	0.0
c2a87c581a23dab793f0486bb5a42250	0.4	0.6	0.4	0.0	0.2	0.4	0.0
2268e9006b1fb2d7146c4ac9186277bf	1.0	0.0	1.0	0.0	0.0	0.0	0.0
c82595941fa3a8f3e15edbf715b745e8	1.0	0.0	1.0	0.0	0.0	0.0	0.0
4646314a5ef59f43a5484aa94c6ffdb4	0.6	0.4	0.6	0.0	0.0	0.0	0.4
e377b9b379b0cb00f047a05d9eea374f	0.0	1.0	0.0	0.0	0.0	0.0	1.0
6c7f6d726feb1838a26abec1c183759b	1.0	0.0	1.0	0.0	0.0	0.0	0.0
4698ea6985620f161cfd6f1eb4c8622d	1.0	0.0	1.0	0.0	0.0	0.0	0.0
ac7ffe67e619631a876e85f959951e41	0.0	1.0	0.0	0.0	0.0	0.0	1.0
1bee97375a1ca3abf1c0a509edab0851	0.4	0.6	0.4	0.4	0.0	0.2	0.0
9613d3a594faef7db45a247433643a2d	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1c462c2384f459877f6c2ff5c49efa48	0.0	1.0	0.0	0.8	0.2	0.0	0.0
f79c027f1e49cfe70864c0f903dd6d76	1.0	0.0	1.0	0.0	0.0	0.0	0.0
8b2fb221bd9ee15f1a4efc672815afa9	1.0	0.0	1.0	0.0	0.0	0.0	0.0
be4abcc157124c782cef1bac21b73633	1.0	0.0	1.0	0.0	0.0	0.0	0.0
67bb25855fd2e985ac8eefee351ef789	1.0	0.0	1.0	0.0	0.0	0.0	0.0
16cb1bceb29458e0bdbd87ff1c460bd9	0.0	1.0	0.0	0.0	0.2	0.4	0.4
73b3ed74440d6100ef8281c3ecd71e3d	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2e468e6cd94518bf3b66db5cbfcf6301	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1a8ab7635cdb06431668394a0e00a0c1	1.0	0.0	1.0	0.0	0.0	0.0	0.0
512970ee5d3de71a711cbf24e037f1fe	1.0	0.0	1.0	0.0	0.0	0.0	0.0
fe304f2976b1b1d7993068a0659a3339	1.0	0.0	1.0	0.0	0.0	0.0	0.0
1805e10655c282f638420c6d21c74dbe	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b2b8e433d8838feb90be3ca7317f3209	0.0	1.0	0.0	0.2	0.4	0.2	0.2
424eaff6b7b20fc4696e5d38226ac841	1.0	0.0	1.0	0.0	0.0	0.0	0.0
7518f3a2f1e8817b4e8dfc209d6cb102	1.0	0.0	1.0	0.0	0.0	0.0	0.0
70d3ef6a5897dbe3a4382cb6e670d448	0.2	0.8	0.2	0.0	0.0	0.0	0.8
2500c5777c5faa514b0a60f621c67361	0.6	0.4	0.6	0.2	0.2	0.0	0.0
051bf3b444b8ba46647e2883eb76549d	0.0	1.0	0.0	0.0	0.4	0.4	0.2
fc3e2a2d86c8495f6f598635ff4435db	0.0	1.0	0.0	0.0	0.4	0.2	0.4
e9bd35171158a8a0e80e8c96d4f14477	0.8	0.2	0.8	0.2	0.0	0.0	0.0
aa2cc8d47abf6781645125b9f724be60	1.0	0.0	1.0	0.0	0.0	0.0	0.0
8ee2520ebebb364755a8090e7188e699	1.0	0.0	1.0	0.0	0.0	0.0	0.0
678279c680500e1701934694702e260d	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b3a893248f15b7cfc87f5533557dddf7	1.0	0.0	1.0	0.0	0.0	0.0	0.0
33abab809f8d292d86a90bf19d60e0a4	0.2	0.8	0.2	0.8	0.0	0.0	0.0
79caf991d9694dd6240e0c6e3cdc9834	1.0	0.0	1.0	0.0	0.0	0.0	0.0
96495d6e34be680d55ecdfe0bb11e897	1.0	0.0	1.0	0.0	0.0	0.0	0.0
723f6dc143d40951739f574c26784bb2	1.0	0.0	1.0	0.0	0.0	0.0	0.0
506f7d4e5708f6a079b01421695bffdf	1.0	0.0	1.0	0.0	0.0	0.0	0.0
6edf7055a909a70059be98f6c3fe6395	0.8	0.2	0.8	0.0	0.0	0.0	0.2
4cc32aea5a3211062a3054f6d84c3c8d	1.0	0.0	1.0	0.0	0.0	0.0	0.0
9d7846c27f9dbe29cd26aa719089fe5f	1.0	0.0	1.0	0.0	0.0	0.0	0.0
84bc2190122b631b147dfd4920f8fd9a	0.2	0.8	0.2	0.0	0.4	0.2	0.2
c97e711cdbdd08d69b7812d0bfd30fba	1.0	0.0	1.0	0.0	0.0	0.0	0.0
4bf31775397c8c2832c37d51dc26172d	1.0	0.0	1.0	0.0	0.0	0.0	0.0
a02fe356614ba245b19f717ae120ac55	1.0	0.0	1.0	0.0	0.0	0.0	0.0
daf527ef61a3c562d13971f7d210d6bf	0.8	0.2	0.8	0.0	0.2	0.0	0.0
faaa21f2ad5a823a85f56858d9b37565	0.0	1.0	0.0	0.0	0.0	0.0	1.0
93a31ab092e5023a10c4776622b3d6bd	0.0	1.0	0.0	0.0	0.0	0.0	1.0
2369963ea50e41b61c727e4c107ceb50	1.0	0.0	1.0	0.0	0.0	0.0	0.0
fb4cdd088e1c0712d087ed1db8a68fa8	0.0	1.0	0.0	0.0	0.6	0.4	0.0
af2e803bfd901471faf9a02f3964b9bc	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f923b3569ab9ca6a2ec3cdbafce41206	1.0	0.0	1.0	0.0	0.0	0.0	0.0
57dc22aa9f785b7fb82897d4ffcac0d4	0.0	1.0	0.0	0.8	0.0	0.2	0.0
20ba6a3a3c7ece736d4263847b130526	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b2a0657ddcfc5033fce02be3161027cf	0.2	0.8	0.2	0.0	0.0	0.0	0.8
0cfd4847a33db68c652e5cc8713113c8	1.0	0.0	1.0	0.0	0.0	0.0	0.0
4aaeeb53b3fdb792d3854a0e9305c441	0.8	0.2	0.8	0.0	0.0	0.0	0.2
4f006f6c93ced57d0d09feb2a16ae18a	0.4	0.6	0.4	0.4	0.2	0.0	0.0
34abdc6a93ce4308d80bec645a87904c	0.6	0.4	0.6	0.0	0.0	0.0	0.4
887cdba29c72eb58cda663668cd03df5	1.0	0.0	1.0	0.0	0.0	0.0	0.0
a755ca61ecd92ff5f617e8d79d7a4b86	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b02e15948b2c3b518ae3951fb8a0825e	0.4	0.6	0.4	0.0	0.2	0.2	0.2
22301c20846d7f8ad6f4096b75e79313	1.0	0.0	1.0	0.0	0.0	0.0	0.0
e242e52a72906e6ae3bdf51f04a82338	1.0	0.0	1.0	0.0	0.0	0.0	0.0
e5f658805aec24fe4806ca86fba80f0d	0.6	0.4	0.6	0.0	0.4	0.0	0.0
83937d942387475c17e0407d3c349e4d	1.0	0.0	1.0	0.0	0.0	0.0	0.0
3f4c9dbf4ea7dbf3be3b7eb29731bad7	1.0	0.0	1.0	0.0	0.0	0.0	0.0
8c3b7a7f6cf89960f353e66d20818a02	1.0	0.0	1.0	0.0	0.0	0.0	0.0
adaba9a1d5cf9d0a75af0bfc8afa6ab1	1.0	0.0	1.0	0.0	0.0	0.0	0.0
498aa9c59223a0193e742fce7e8075cb	1.0	0.0	1.0	0.0	0.0	0.0	0.0
13a44345e694825b268748e40e95ff91	0.6	0.4	0.6	0.4	0.0	0.0	0.0
8a939eb25421f60f8f9194acca026376	0.0	1.0	0.0	0.0	0.0	0.0	1.0
dded137e9abe711ba85875541d2c4557	1.0	0.0	1.0	0.0	0.0	0.0	0.0
e0c13f1fb944f5d5640400d51e235742	0.0	1.0	0.0	0.0	0.0	0.0	1.0
a4374c0f149ada215170fc947f7c0870	1.0	0.0	1.0	0.0	0.0	0.0	0.0
5b029b2123bcef115fca80cfb76cc0f2	1.0	0.0	1.0	0.0	0.0	0.0	0.0
29f01c5763aeeaef304f0ea85eaf75c7	1.0	0.0	1.0	0.0	0.0	0.0	0.0
46fa165c73a1c7d4e00942079c89f4bb	0.2	0.8	0.2	0.2	0.6	0.0	0.0
70ec4812110c49ee4c5b820eeafff58c	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0fd2e4856dea59117776835772354cd4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
ccb8166ae0edd2dfdd2ca176c60157e0	0.0	1.0	0.0	0.2	0.6	0.2	0.0
a340119098c2ef71c1e7b2375c447bd1	0.8	0.2	0.8	0.2	0.0	0.0	0.0
2939bd4bb9157a7261cfb1bbec9505f1	0.0	1.0	0.0	0.0	0.0	0.6	0.4
1ac3631686d3cd3676c54c1b06b5e8f5	0.0	1.0	0.0	0.0	0.8	0.2	0.0
6030627d46030290c8882bdfe6b58744	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b9c1089c6c3016fd2c669b282727c33d	0.8	0.2	0.8	0.0	0.0	0.2	0.0
64e1a51322e8ab7057df11fd7421e95c	0.0	1.0	0.0	0.0	0.2	0.2	0.6
567082aa6f041af187518215a0f3ea83	1.0	0.0	1.0	0.0	0.0	0.0	0.0
9f4425781b167cc686081a0bac3e1f29	1.0	0.0	1.0	0.0	0.0	0.0	0.0
47737433c01d77353ebed5d3c2edcc58	0.0	1.0	0.0	0.4	0.0	0.2	0.4
0dfaa2022b659ee71baea3f7ceb8f9c3	1.0	0.0	1.0	0.0	0.0	0.0	0.0
9db8164ef8ec4b9ad105a1ab4e4009e2	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f52b253578e02025e81a1502b415b2c4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
23e9575118b20ce6fdcb77e334fd84f4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
4ac1edfaa6cbb0223c61f820298ef9a0	0.8	0.2	0.8	0.2	0.0	0.0	0.0
058a647cec4a96bd0532b457a918dc05	0.0	1.0	0.0	0.0	0.0	0.4	0.6
c6c1803b8032214acdeb156d1a1a75d3	0.8	0.2	0.8	0.2	0.0	0.0	0.0
b0914950366ad8fbbe1d88d752cb99bf	1.0	0.0	1.0	0.0	0.0	0.0	0.0
869addd11e168a133c65ef4a8214a3ef	0.4	0.6	0.4	0.0	0.2	0.2	0.2
e0e5c62d69b7e284394ea239fee3d9da	1.0	0.0	1.0	0.0	0.0	0.0	0.0
12d266f8af92472304927d126720cbda	1.0	0.0	1.0	0.0	0.0	0.0	0.0
c3ab980405c57170d6702c4743c1c4ce	1.0	0.0	1.0	0.0	0.0	0.0	0.0
7dba4031ce530f85f7bb17dca671bcc3	1.0	0.0	1.0	0.0	0.0	0.0	0.0
4f513d18433bc1ba7170474b41edc19a	0.0	1.0	0.0	0.2	0.6	0.2	0.0
c4d2e3cc576086318d11a99e609021c9	1.0	0.0	1.0	0.0	0.0	0.0	0.0
f8390a7ea2f93e0ff5c6ec0250ac8103	1.0	0.0	1.0	0.0	0.0	0.0	0.0
bb2582056f2bf10a7588447e9b3cd87a	0.0	1.0	0.0	0.0	0.0	0.0	1.0
0c0890cb4d94443edc86c0ef4596b59a	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b578926faf096278f568ac4c4c489dcc	1.0	0.0	1.0	0.0	0.0	0.0	0.0
b7b109483eaaa2ded2baa4318cd6f621	1.0	0.0	1.0	0.0	0.0	0.0	0.0
73f8b976818d3a02f00063c985a0f6ed	0.0	1.0	0.0	0.0	0.0	0.0	1.0
a920fbb7cfd6d60c61af5daa85f67dd4	0.0	1.0	0.0	0.0	0.2	0.6	0.2
a526d13f4a3ed091a95f220b291c096f	1.0	0.0	1.0	0.0	0.0	0.0	0.0
72f585b93904e063351a12a997616e1b	0.2	0.8	0.2	0.2	0.6	0.0	0.0
bbd68bffafda7a5a956f5d790aff5cf4	0.4	0.6	0.4	0.0	0.0	0.2	0.4
4159df7c9de088a60a19f53665781e87	0.4	0.6	0.4	0.2	0.2	0.2	0.0
b01adc4e3154f3852381611871793721	1.0	0.0	1.0	0.0	0.0	0.0	0.0
cf575baffa14cf3825b3db79f0925441	0.4	0.6	0.4	0.6	0.0	0.0	0.0
3edc43c72508c39827a172459b03a682	0.0	1.0	0.0	0.8	0.2	0.0	0.0
bcb49daa3c1cc6bde8458fefd9186d00	1.0	0.0	1.0	0.0	0.0	0.0	0.0
af5f03aa700be7556de58865cf0c79d6	0.5	0.5	0.5	0.5	0.0	0.0	0.0
c34ea692cfe4f5953001b5cd008a8699	0.6	0.4	0.6	0.4	0.0	0.0	0.0
ebf0dc337b1568f4829e5a4ae973577e	0.0	1.0	0.0	0.0	0.0	0.0	1.0
8bdb02901c62cf0a018708900d50af84	1.0	0.0	1.0	0.0	0.0	0.0	0.0
3e847beb6ff2fca0c98d1bab54b19a63	0.8	0.2	0.8	0.0	0.2	0.0	0.0
d7c69522637ddce551117b36478aaed0	0.0	1.0	0.0	0.0	0.2	0.6	0.2
f5499b9abb91db1679807d71aaa45ec1	1.0	0.0	1.0	0.0	0.0	0.0	0.0
3f983d6307175806f2bfbcbbab710d36	1.0	0.0	1.0	0.0	0.0	0.0	0.0
9e5d9c9948e3892aa42f1b0e4e0b6de2	1.0	0.0	1.0	0.0	0.0	0.0	0.0
84fbb3469459773903a1c2fdebf75dee	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0cd0879b25ecef915801d764d950757b	0.4	0.6	0.4	0.2	0.2	0.2	0.0
d09199b680b37350f36caaaedaa9073e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2fd8ba205040f54823ecfee7e122dd00	0.0	1.0	0.0	0.4	0.4	0.2	0.0
d6cf0c29c4e454b7d3c440540c925db7	0.8	0.2	0.8	0.0	0.0	0.0	0.2
9984afa72e1fb8b01f4b92dca502110a	1.0	0.0	1.0	0.0	0.0	0.0	0.0
fc2d1760601741e12de92bc9812bc646	1.0	0.0	1.0	0.0	0.0	0.0	0.0
6b00b706826a56bb74729e3ceabe1513	1.0	0.0	1.0	0.0	0.0	0.0	0.0
5ab2cfba2e552d575384b245dfc458d0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
07946ef8f53542592426900d8cdfd5b7	1.0	0.0	1.0	0.0	0.0	0.0	0.0
d4fb8445809fb49f11d62d4a668fce8a	0.6	0.4	0.6	0.0	0.0	0.0	0.4
2faaa288e7b66ccf5d9087db5a34c394	0.6	0.4	0.6	0.0	0.0	0.2	0.2
432794d67717f8bdafe2002ccb39f2dc	1.0	0.0	1.0	0.0	0.0	0.0	0.0
df10539415abcee1273558acabc9144e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
298858a0b26a7d5036359737101fa218	1.0	0.0	1.0	0.0	0.0	0.0	0.0
a27232d56b1fa8e4c1fad68ab059a859	1.0	0.0	1.0	0.0	0.0	0.0	0.0
11066e56edcfbe89d0c3cf0dc4bffb6e	0.6	0.4	0.6	0.0	0.4	0.0	0.0
53c372e40097d0b3a3318b275d85732d	1.0	0.0	1.0	0.0	0.0	0.0	0.0
a8a7329eb9a2f364be95795cb95bd1ca	1.0	0.0	1.0	0.0	0.0	0.0	0.0
9113c8ded5166bb5fca28bf4ac2e0231	1.0	0.0	1.0	0.0	0.0	0.0	0.0
db61badd646249ff7f311d6bd40eace4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
892250663de7758a40fbf4cfafc9f5a8	1.0	0.0	1.0	0.0	0.0	0.0	0.0
d8aa01c31b213f373442217e0927fb3d	1.0	0.0	1.0	0.0	0.0	0.0	0.0
d4a0f183014324182f2e5b827d7a00dc	0.0	1.0	0.0	0.0	0.4	0.4	0.2
9ff264056eecda2aca9c517a3ebad18c	0.4	0.6	0.4	0.0	0.6	0.0	0.0
ddb08295c253137aefde548a348e81af	1.0	0.0	1.0	0.0	0.0	0.0	0.0
37b88b90e2577802b6ae417fe36fe892	1.0	0.0	1.0	0.0	0.0	0.0	0.0
645034686d4e2fbe82c066e2cfdf56fb	0.0	1.0	0.0	0.0	0.0	0.0	1.0
4d0bce4cbca845699cf633c488b62dbf	0.2	0.8	0.2	0.0	0.0	0.0	0.8
54a56f32b418976dc81bbefa18bb7a05	0.8	0.2	0.8	0.2	0.0	0.0	0.0
86f0d96950d3f8a7a7bf7b955e0d6927	1.0	0.0	1.0	0.0	0.0	0.0	0.0
be6ec0da7047b6ef6325a3ce42d4727a	0.0	1.0	0.0	0.2	0.2	0.2	0.4
2e195311b23f096f3ced2bb8d7f31ec0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
51ab079e7cbaa72dce1ab40195d8f0c3	1.0	0.0	1.0	0.0	0.0	0.0	0.0
42df0e03ccead3cd0f15b83f426ba19a	1.0	0.0	1.0	0.0	0.0	0.0	0.0
95332e9fb7884d49e6031d0ee542f471	0.0	1.0	0.0	0.0	0.0	0.2	0.8
ac7b268a5fb8f2c795e72e52a51980a3	1.0	0.0	1.0	0.0	0.0	0.0	0.0
8c8910700c60937c07a1ae6f8a8b942f	0.0	1.0	0.0	0.0	0.0	0.0	1.0
e2d13cfdf5408194fde9189b6c3b3c08	1.0	0.0	1.0	0.0	0.0	0.0	0.0
0daa7cb859a32c50919f1107c2abf694	0.0	1.0	0.0	0.0	0.0	0.2	0.8
8cc3246de144615493fe1137fef39534	0.4	0.6	0.4	0.0	0.0	0.0	0.6
38885842e846194263936ff2df5f1739	1.0	0.0	1.0	0.0	0.0	0.0	0.0
aa0f0b9348a23ee28a1f81bb33632b8f	0.6	0.4	0.6	0.0	0.4	0.0	0.0
0a795360a45b17b70d8742ed737cfdd4	1.0	0.0	1.0	0.0	0.0	0.0	0.0
283b74a259e0b2fed73ae5fe025a8540	0.8	0.2	0.8	0.0	0.0	0.0	0.2
944f9b652174e7b7a3c963c8de08cfd8	0.6	0.4	0.6	0.0	0.4	0.0	0.0
111401379a5e82fab3c68826671bab5f	0.0	1.0	0.0	0.6	0.2	0.2	0.0
f18a9f6057090492b569c6cd5217f0ee	0.0	1.0	0.0	0.2	0.6	0.2	0.0
b862022a85a34b03a4d573f944024466	1.0	0.0	1.0	0.0	0.0	0.0	0.0
2f6e9dc2a40dd1c63af7a3235a059d73	0.0	1.0	0.0	0.0	0.4	0.4	0.2
a739f70a1cfbd2c16c44674dd72bd053	1.0	0.0	1.0	0.0	0.0	0.0	0.0
791ffe3dbe7de126907f784d28bd1a2e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
8c70094fa3847a6f4c5835f814d4c36c	1.0	0.0	1.0	0.0	0.0	0.0	0.0
e739de97956aae2df580e8a09ad0df25	0.2	0.8	0.2	0.0	0.4	0.4	0.0
ecfd97533005325044102f41ac0bfb4e	0.0	1.0	0.0	0.0	0.2	0.0	0.8
cd1d71e5133f3fe48a721d1099593b06	0.0	1.0	0.0	0.0	0.0	0.0	1.0
5299a509cd27c0d831cf5a268d0da06e	1.0	0.0	1.0	0.0	0.0	0.0	0.0
80fb41f51770930eb2808585a96a7320	0.8	0.2	0.8	0.0	0.0	0.2	0.0
3be21a599e168a7ba8ed23ddda9611bc	1.0	0.0	1.0	0.0	0.0	0.0	0.0
fb229118e648597752c8c0c40ccec644	1.0	0.0	1.0	0.0	0.0	0.0	0.0
d8bb3b655da22bdc5e850084143ca01c	1.0	0.0	1.0	0.0	0.0	0.0	0.0
c86513d81e9ac7b69bef71836c9c6dcb	1.0	0.0	1.0	0.0	0.0	0.0	0.0
94e6a23d78dce36a61588ec8a53bac11	1.0	0.0	1.0	0.0	0.0	0.0	0.0
66304f958d90e03d3c179390054b4917	1.0	0.0	1.0	0.0	0.0	0.0	0.0
a4f53919dd9c118002b2f7dcef2c5813	1.0	0.0	1.0	0.0	0.0	0.0	0.0
560abd6d6729a3c791385465d7510d13	0.2	0.8	0.2	0.2	0.6	0.0	0.0
29b15a6a661d233763d43d8d5f024df6	0.2	0.8	0.2	0.2	0.0	0.0	0.6
